file	sentence	probability
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Here, have a look at this,” said Ford.	0.957823634147644
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He sat down on one of the mattresses and
rummaged about in his satchel."	0.8816308975219727
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Arthur prodded the mattress nervously and then sat on it
himself: in fact he had very little to be nervous about, because all mattresses grown in the
swamps of Squornshellous Zeta are very thoroughly killed and dried before being put to
service."	0.8631837368011475
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Ford handed the book to Arthur.	0.9208971261978149
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“The Hitch Hiker’s Guide to the Galaxy.	0.9524528384208679
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	It’s a sort of electronic book.	0.9735488891601562
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“I like the cover,” he said.	0.985573947429657
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"It’s the first helpful or intelligible thing
anybody’s said to me all day.”
32
“I’ll show you how it works,” said Ford."	0.7706454396247864
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He snatched it from Arthur who was still
holding it as if it was a two-week-dead lark and pulled it out of its cover."	0.9756311178207397
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“You press this button here you see and the screen lights up giving you the index.”
A screen, about three inches by four, lit up and characters began to flicker across the
surface."	0.8406657576560974
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“You want to know about Vogons, so I enter that name so.” His fingers tapped some
more keys."	0.7972365617752075
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“And there we are.”
The words Vogon Constructor Fleets flared in green across the screen."	0.9038304090499878
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Ford pressed a large red button at the bottom of the screen and words began to undulate
across it."	0.9845006465911865
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"At the same time, the book began to speak the entry as well in a still quiet
measured voice."	0.8817993998527527
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Vogon Constructor Fleets.	0.9684264659881592
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“The best way to get a drink out of a Vogon is to stick your finger down his throat, and
the best way to irritate him is to feed his grandmother to the Ravenous Bugblatter Beast of
Traal."	0.8811177611351013
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“What a strange book.	0.878875732421875
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“I’m doing the field research for the New Revised Edition, and one of the things I’ll have
to include is a bit about how the Vogons now employ Dentrassi cooks which gives us a
rather useful little loophole.”
A pained expression crossed Arthur’s face."	0.8285786509513855
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“But who are the Dentrassi?” he said.	0.9570111632347107
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Great guys,” said Ford.	0.8866007328033447
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"And they’ll always help hitch hikers aboard,
partly because they like the company, but mostly because it annoys the Vogons."	0.8380608558654785
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Which is
exactly the sort of thing you need to know if you’re an impoverished hitch hiker trying to
see the marvels of the Universe for less than thirty Altairan Dollars a day."	0.7571125626564026
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Fun, isn’t it?”
33
Arthur looked lost."	0.9792810678482056
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“It’s amazing,” he said and frowned at one of the other mattresses.	0.9805887341499329
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“I
came for a week and got stuck for fifteen years.”
“But how did you get there in the first place then?”
“Easy, I got a lift with a teaser.”
“A teaser?”
“Yeah.”
“Er, what is…”
“A teaser?"	0.9669449329376221
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Teasers are usually rich kids with nothing to do.	0.7817140221595764
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"They cruise around looking
for planets which haven’t made interstellar contact yet and buzz them.”
“Buzz them?” Arthur began to feel that Ford was enjoying making life difficult for
him."	0.8006964921951294
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Yeah”, said Ford, “they buzz them.	0.9055054783821106
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"They find some isolated spot with very few people
around, then land right by some poor soul whom no one’s ever going to believe and then
strut up and down in front of him wearing silly antennae on their heads and making beep
beep noises."	0.9945800304412842
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“I rescued you from the Earth.”
“And what’s happened to the Earth?”
“Ah."	0.9293254017829895
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Yes.	0.9718360304832458
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Yes, I can understand that,” he said at last.	0.9323498606681824
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Understand that!”
34
Ford sprang up."	0.9020076394081116
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Keep looking at the book!” he hissed urgently.	0.8783132433891296
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“What?”
“Don’t Panic.”
“I’m not panicking!”
“Yes you are.”
“Alright so I’m panicking, what else is there to do?”
“You just come along with me and have a good time."	0.9164558053016663
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	The Galaxy’s a fun place.	0.9712520837783813
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"You’ll
need to have this fish in your ear.”
“I beg your pardon?” asked Arthur, rather politely he thought."	0.8434708714485168
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Ford was holding up a small glass jar which quite clearly had a small yellow fish
wriggling around in it."	0.973089873790741
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Arthur blinked at him.	0.8318729996681213
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Suddenly a violent noise leapt at them from no source that he could identify.	0.8577463030815125
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Listen, it might be important.”
“Im… important?”
“It’s the Vogon captain making an announcement on the T’annoy.”
“You mean that’s how the Vogons talk?”
“Listen!”
“But I can’t speak Vogon!”
“You don’t need to."	0.9753312468528748
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Just put that fish in your ear.”
Ford, with a lightning movement, clapped his hand to Arthur’s ear, and he had the
sudden sickening sensation of the fish slithering deep into his aural tract."	0.9646471738815308
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Gasping with
horror he scrabbled at his ear for a second or so, but then slowly turned goggle-eyed with
wonder."	0.7695942521095276
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He was experiencing the aural equivalent of looking at a picture of two black
silhouetted faces and suddenly seeing it as a picture of a white candlestick."	0.9449858069419861
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Or of looking
at a lot of coloured dots on a piece of paper which suddenly resolve themselves into the
35
figure six and mean that your optician is going to charge you a lot of money for a new pair
of glasses."	0.9302924871444702
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Message
repeats."	0.7552331686019897
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Hello
wherever you are."	0.9008191227912903
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"I have
sent out a search party, and as soon that they find you I will put you off the ship."	0.7953288555145264
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"If you’re
very lucky I might read you some of my poetry first."	0.917149543762207
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Secondly, we are about to jump into hyperspace for the journey to Barnard’s Star.	0.9580132961273193
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"On
arrival we will stay in dock for a seventy-two hour refit, and no one’s to leave the ship
during that time."	0.8773263692855835
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Arthur discovered to his embarrassment that he was lying curled up in a small ball on
the floor with his arms wrapped round his head."	0.724717378616333
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He smiled weakly.	0.8773938417434692
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Charming man,” he said.	0.9769502878189087
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"No, don’t move,” he added as Arthur began to uncurl himself, “you’d better be
prepared for the jump into hyperspace."	0.9164652228355408
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"36
“Ford,” he said."	0.9138643741607666
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Yeah?”
“What’s this fish doing in my ear?”
“It’s translating for you."	0.975189208984375
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	It’s a Babel fish.	0.9961990118026733
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Look it up in the book if you like.”
He tossed over The Hitch Hiker’s Guide to the Galaxy and then curled himself up into
a foetal ball to prepare himself for the jump."	0.8790262341499329
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	His eyes turned inside out.	0.9666180610656738
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	His feet began to leak out of the top of his head.	0.9720949530601501
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"The room folded flat about him, spun around, shifted out of existence and left him
sliding into his own navel."	0.9654313921928406
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	They were passing through hyperspace.	0.9106990694999695
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“The Babel fish,” said The Hitch Hiker’s Guide to the Galaxy.	0.9738786220550537
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"It feeds on
brainwave energy not from its carrier but from those around it."	0.8465543985366821
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"It absorbs all unconscious
mental frequencies from this brainwave energy to nourish itself with."	0.7396361231803894
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"The practical upshot of all this is that if you stick a Babel fish in your ear
you can instantly understand anything said to you in any form of language."	0.7520937919616699
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"The speech
patterns you actually hear decode the brainwave matrix which has been fed into your mind
by your Babel fish."	0.7226433753967285
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“The argument goes something like this: ‘I refuse to prove that I exist,’ says God, ‘for
proof denies faith, and without faith I am nothing.’
“‘But,’ says Man, ‘The Babel fish is a dead giveaway, isn’t it?"	0.8686200976371765
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"It could not have
evolved by chance."	0.9170759320259094
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“‘Oh, that was easy,’ says Man, and for an encore goes on to prove that black is white
and gets himself killed on the next zebra crossing."	0.7217814326286316
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He was horrified to discover that the kick through
hyperspace hadn’t killed him."	0.855780303478241
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He was now six light years from the place that the Earth
would have been if it still existed."	0.7754896283149719
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"There was no way his
imagination could feel the impact of the whole Earth having gone, it was too big."	0.7428884506225586
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He
prodded his feelings by thinking that his parents and his sister had gone."	0.9776425957679749
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He
thought of all the people he had been close to."	0.7546574473381042
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	From now on Nelson’s Column only existed in his mind.	0.9494559168815613
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He’d got that – somehow he’d got it.	0.9682115316390991
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He tried again.	0.9404428601264954
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He decided to start smaller again.	0.9734721779823303
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He’d never seriously believed it existed anyway.	0.7558394074440002
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Slight tremor there.	0.7093937993049622
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	McDonalds, he thought.	0.8510424494743347
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"When he came round a second later he found he was sobbing for his
mother."	0.8157356381416321
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He jerked himself violently to his feet.	0.909260094165802
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Ford!”
Ford looked up from where he was sitting in a corner humming to himself."	0.9204684495925903
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Yeah?” he said.	0.9318580031394958
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“If you’re a researcher on this book thing and you were on Earth, you must have been
gathering material on it.”
“Well, I was able to extend the original entry a bit, yes.”
38
“Let me see what it says in this edition then, I’ve got to see it.”
“Yeah OK.” He passed it over again."	0.9325812458992004
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Arthur grabbed hold of it and tried to stop his hands shaking.	0.8836498856544495
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	The screen flashed and swirled and resolved into a page of print.	0.9945237636566162
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Ford looked over his shoulder.	0.8667958974838257
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Yes it does,” he said, “down there, see at the bottom of the screen, just under
Eccentrica Gallumbits, the triple-breasted whore of Eroticon 6.”
Arthur followed Ford’s finger, and saw where it was pointing."	0.9179959297180176
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He had to trim it a
bit, but it’s still an improvement.”
“And what does it say now?” asked Arthur."	0.7414851188659668
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“It was me shouting,” shouted Arthur.	0.9623975157737732
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"I think we’re in trouble.”
“You think we’re in trouble!”
Outside the door were the sounds of marching feet."	0.9022138118743896
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“The Dentrassi?” whispered Arthur.	0.9451744556427002
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"39
“No, those are steel tipped boots,” said Ford."	0.8950286507606506
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	There was a sharp ringing rap on the door.	0.771083652973175
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Then who is it?” said Arthur.	0.9079170227050781
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"During a recitation by their Poet
Master Grunthos the Flatulent of his poem “Ode To A Small Lump of Green Putty I
Found In My Armpit One Midsummer Morning” four of his audience died of internal
haemorrhaging, and the President of the Mid-Galactic Arts Nobbling Council survived by
gnawing one of his own legs off."	0.8494529128074646
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Prostetnic Vogon Jeltz smiled very slowly.	0.9720010161399841
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"This was done not so much for effect as
because he was trying to remember the sequence of muscle movements."	0.8493658900260925
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	The prisoners sat in Poetry Appreciation Chairs—strapped in.	0.9673375487327576
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"The sweat stood out cold on Ford Prefect’s brow, and slid round the electrodes strapped
to his temples."	0.7413769364356995
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"These were attached to a battery of electronic equipment – imagery
40
intensifiers, rhythmic modulators, alliterative residulators and simile dumpers – all
designed to heighten the experience of the poem and make sure that not a single nuance of
the poet’s thought was lost."	0.9462990760803223
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Arthur Dent sat and quivered.	0.8263022899627686
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Oh frettled gruntbuggly…” he began.	0.8028310537338257
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He could dimly see beside him Arthur lolling and rolling in his seat.	0.878168523311615
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“And hooptiously
drangle me with crinkly bindlewurdles, | Or I will rend thee in the gobberwarts with my
blurglecruncheon, see if I don’t!”
“Nnnnnnnnnnyyyyyyyuuuuuuurrrrrrrggggggghhhhh!” cried Ford Prefect and threw
one final spasm as the electronic enhancement of the last line caught him full blast across
the temples."	0.9288002252578735
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Arthur lolled.	0.9594919681549072
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He did the smile again.	0.990341305732727
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Ford was rasping for breath.	0.7173604965209961
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He rolled his dusty tongue round his parched mouth and
moaned."	0.7083452939987183
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Arthur said brightly: “Actually I quite liked it.”
Ford turned and gaped."	0.9900413155555725
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Here was an approach that had quite simply not occurred to
him."	0.9880945086479187
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"41
The Vogon raised a surprised eyebrow that effectively obscured his nose and was
therefore no bad thing."	0.9860460162162781
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Oh good…” he whirred, in considerable astonishment.	0.9877861738204956
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Oh yes,” said Arthur, “I thought that some of the metaphysical imagery was really
particularly effective.”
Ford continued to stare at him, slowly organizing his thoughts around this totally new
concept."	0.9711766242980957
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Yes, do continue…” invited the Vogon.	0.9030444025993347
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Oh… and er… interesting rhythmic devices too,” continued Arthur, “which seemed to
counterpoint the… er… er…” He floundered."	0.9334453344345093
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Ford leaped to his rescue, hazarding “counterpoint the surrealism of the underlying
metaphor of the… er…” He floundered too, but Arthur was ready again."	0.9796158671379089
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Ah yes, Vogonity (sorry) of the poet’s compassionate soul,” Arthur felt he was on a
home stretch now, “which contrives through the medium of the verse structure to
sublimate this, transcend that, and come to terms with the fundamental dichotomies of the
other,” (he was reaching a triumphant crescendo…) “and one is left with a profound and
vivid insight into… into… er…” (… which suddenly gave out on him.) Ford leaped in
with the coup de grace:
“Into whatever it was the poem was about!” he yelled."	0.8467811346054077
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Out of the corner of his mouth:
“Well done, Arthur, that was very good.”
The Vogon perused them."	0.9906466007232666
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"His voice took on the quality of a cat snagging
brushed nylon."	0.9082893133163452
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“So what you’re saying is that I write poetry because underneath my mean callous
heartless exterior I really just want to be loved,” he said."	0.8176302313804626
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	He paused.	0.9136743545532227
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Is that right?”
Ford laughed a nervous laugh."	0.8993187546730042
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Well I mean yes,” he said, “don’t we all, deep down,
you know… er…”
The Vogon stood up."	0.8928296566009521
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“No, well you’re completely wrong,” he said, “I just write poetry to throw my mean
callous heartless exterior into sharp relief."	0.9453926086425781
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Take the prisoners to number three airlock and throw them out!”
42
“What?” shouted Ford."	0.8237898349761963
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"A huge young Vogon guard stepped forward and yanked them out of their straps with
his huge blubbery arms."	0.9522686004638672
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“You can’t throw us into space,” yelled Ford, “we’re trying to write a book.”
“Resistance is useless!” shouted the Vogon guard back at him."	0.8378958702087402
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"It was the first phrase
he’d learnt when he joined the Vogon Guard Corps."	0.7512996196746826
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	The captain watched with detached amusement and then turned away.	0.7325677871704102
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Arthur stared round him wildly.	0.9108971357345581
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“I don’t want to die now!” he yelled.	0.7090374231338501
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"I don’t want to go to
heaven with a headache, I’d be all cross and wouldn’t enjoy it!”
The guard grasped them both firmly round the neck, and bowing deferentially towards
his captain’s back, hoiked them both protesting out of the bridge."	0.802327036857605
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"A steel door closed and
the captain was on his own again."	0.7101386785507202
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He hummed quietly and mused to himself, lightly
fingering his notebook of verses."	0.9087512493133545
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Death’s too good for them,” he said.	0.746135413646698
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“This is great,” spluttered Arthur, “this is really terrific.	0.9949146509170532
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"I woke up this morning and thought
I’d have a nice relaxed day, do a bit of reading, brush the dog… It’s now just after four in
the afternoon and I’m already thrown out of an alien spaceship six light years from the
smoking remains of the Earth!” He spluttered and gurgled as the Vogon tightened his grip."	0.9188104271888733
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	You wait till I’ve settled down into the situation and found my bearings.	0.7774629592895508
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He twisted his head till he was looking straight up into
his captor’s face."	0.9709802865982056
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	A thought struck him.	0.9303165078163147
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Do you really enjoy this sort of thing?” he asked suddenly.	0.877232015132904
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Enjoy?” he boomed.	0.9015097618103027
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“What do you mean?”
“What I mean,” said Ford, “is does it give you a full satisfying life?"	0.7652029991149902
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	His mouth slacked.	0.8554651141166687
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Finally he said, “Well the hours are good…”
“They’d have to be,” agreed Ford."	0.9130321145057678
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Arthur twisted his head to look at Ford.	0.9356734156608582
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Ford, what are you doing?” he asked in an amazed whisper.	0.921377420425415
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Oh, just trying to take an interest in the world around me, OK?” he said.	0.8435649871826172
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“So the hours
are pretty good then?” he resumed."	0.8608605861663818
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"Except…” he thought again, which required looking at the ceiling – “except some
of the shouting I quite like.” He filled his lungs and bellowed, “Resistance is…”
“Sure, yes,” interrupted Ford hurriedly, “you’re good at that, I can tell."	0.8160170912742615
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	The girls?	0.9055996537208557
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	The leather?	0.9451826214790344
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"“Here he is poor lad, his entire life’s
work is stamping around, throwing people off spaceships…”
“And shouting,” added the guard."	0.7909723520278931
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	"He did this with a small feeble gesture, because he
was too asphyxicated to speak."	0.8031781911849976
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	Deep rumblings of bemusement came from the guard.	0.9330416917800903
Green Hat Books\Douglas Adams - The Hitchhiker's Guide to the Galaxy (1995).pdf	“Well.	0.9481543302536011
